feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2699211049182545,0.1284541581844228,0.9619918125352908,0.226644605560729,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2709894427209295,0.1287815761609438,0.9614624505928854,0.2271393316881211,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2720818980827728,0.1290831930581569,0.9607213438735178,0.2275875618126413,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2731730017999672,0.1293718101779403,0.9598743647656692,0.228012155506654,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2742627019383474,0.1297010239428958,0.9593097120271034,0.2285073008347414,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2753202831712036,0.1299861197530273,0.9584274421230944,0.2289244982424788,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2764341601190799,0.1303126620445946,0.957827498588368,0.229413554680236,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2774872203093965,0.1305895385800982,0.956839356295878,0.2298140331248198,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2784529268638762,0.1308952634961129,0.95606295878035,0.2302648075035167,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2795323253562323,0.1312138896428709,0.9553571428571428,0.2307371040878251,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2805991616680842,0.1315673031571679,0.9548983625070582,0.2312698989294643,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2816584980538537,0.1318608417396733,0.9539808018068888,0.2316962372503642,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2826924935314852,0.1321618024154873,0.9530985319028796,0.2321345687713809,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2836749575885223,0.1324578413804953,0.9521809712027104,0.2325637522572415,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2847439724669564,0.1327754848750504,0.9514045736871825,0.2330299337015619,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2857967440932071,0.1330520240924565,0.9503105590062112,0.2334227623600595,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2868025829940726,0.1333756338886933,0.9495341614906831,0.2338970821543289,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.287863890518906,0.1336509578467843,0.9484048560135516,0.2342859135529091,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.288856166250355,0.1339723184081588,0.9475931677018632,0.234754631532012,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2898463246127125,0.1342570807845179,0.9464991530208922,0.2351579556514191,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2908538959021216,0.1345976134035116,0.9457933370976848,0.2356582603496183,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2919005416775599,0.1349403904100615,0.9450875211744776,0.2361614504792895,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2929376050772826,0.1352787425618936,0.9443111236589498,0.2366550954076105,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2939314362030748,0.135610156939527,0.9434994353472614,0.2371364454812357,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2949701852703528,0.1359234171191849,0.9425465838509316,0.2375850090513234,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2960101352156521,0.1362663847996037,0.9417701863354038,0.2380839797834708,curve_sample
